"name","url"
"Faculdade Vale do Ipojuca","http://www.favip.edu.br/"
"Faculdade Vale do Salgado","http://www.fvs.edu.br/"
"Faculdade Vasco da Gama","http://www.faculdadevascodagama.com.br/"
"Faculdade Venda Nova do Imigrante","http://www.faveni.edu.br/"
"Faculdade Vicentina","http://www.favic.com.br/"
"Faculdade Vizcaya","http://www.vizcaya.edu.br/"
"Faculdade Vizinhança Vale do Iguaçu Vizivali","http://vizivali.cpea.br/"
"Faculdade XV de Agosto","http://www.faculdadexvdeagosto.edu.br/"
"Faculdade Zacarias de Goes","http://www.fazag.com.br/"
"Faculdades Adamantinenses Integradas","http://www.fai.com.br/"
"Faculdades Adventistas da Bahia","http://www.adventista.edu.br/"
"Faculdades Adventistas de Minas Gerais","http://www.iaemg.org.br/"
"Faculdades Afirmativo","http://www.afirmativo.com.br/"
"Faculdades Alves Faria","http://www.alfa.br/"
"Faculdades Alvorada Plus","http://www.alvoradaplus.com.br/"
"Faculdades Asmec","http://www.asmec.br/"
"Faculdades Asper","http://www.asper.com.br/"
"Faculdades Associadas de Ensino","http://www.fae.br/"
"Faculdades Associadas de São Paulo","http://www.fasp.br/"
"Faculdades Associadas de Uberaba","http://www.fazu.br/"
"Faculdades Atibaia","http://www.faat.com.br/"
"Faculdades Barddal","http://www.barddal.br/"
"Faculdades Campo Real","http://www.camporeal.edu.br/"
"Faculdades Cathedral","http://www.cathedral.edu.br/"
"Faculdades Católicas Proneves","http://www.fcproneves.edu.br/"
"Faculdades CELER","http://www.celer.com.br/"
"Faculdades Chafic","http://www.faculdadechafic.com.br/"
"Faculdades COC","http://www.faculdadescoc.edu.br/"
"Faculdades da Escada","http://www.faesc.com/"
"Faculdades de Campinas","http://www.facamp.com.br/"
"Faculdades de Direito de Vitoria","http://www.fdv.br/"
"Faculdades de Enfermagem e Medicina Nova Esperanca","http://www.facene.com.br/"
"Faculdades de Oliveira","http://www.feol.com.br/"
"Faculdades de Taquara","http://www.faccat.br/"
"Faculdades del Rey","http://www.faculdadesdelrey.com.br/"
"Faculdades do Baixo Parnaíba","http://www.iscde.edu.br/"
"Faculdades do Vale do Juruena","http://www.ajes.edu.br/"
"Faculdades Dom Bosco","http://www.faculdadesdombosco.edu.br/"
"Faculdades Eduvale","http://www.eduvale.br/"
"Faculdades Energia","http://www.faculdadesenergia.com.br/"
"Faculdades Energia / FASC","http://www.faculdadesenergiasul.com.br/"
"Faculdades Eseei","http://www.spet.br/"
"Faculdades ESEFAP","http://www.esefap.edu.br/"
"Faculdades Espam Escola Superior Professor Paulo Martins","http://www.espam.edu.br/"
"Faculdades ETEP","http://www.etep.edu.br/"
"Faculdades Eurobras","http://www.eurobras.edu.br/"
"Faculdades FACCAT","http://www.faccat.com.br/"
"Faculdades Facet","http://www.facet.br/"
"Faculdades Fleming","http://www.faculdadesfleming.com.br/"
"Faculdades IESGO","http://www.iesgo.edu.br/"
"Faculdades Imapes","http://www.imapes.br/"
"Faculdades Inesc","http://www.inesc.br/"
"Faculdades INTA","http://www.inta.edu.br/"
"Faculdades Integradas Alcantara Machado-Faculdade de Artes Alcantara Machado","http://www.fiamfaam.br/"
"Faculdades Integradas Antônio Eufrásio de Toledo Presidente Prudente","http://www.unitoledo.br/"
"Faculdades Integradas Aparicio Carvalho","http://www.fimca.com.br/"
"Faculdades Integradas Associação de Ensino de Santa Catarina","http://www.assesc.edu.br/"
"Faculdades Integradas Barros Melo","http://www.barrosmelo.edu.br/"
"Faculdades Integradas Brasil Amazônia","http://www.fibrapara.edu.br/"
"Faculdades Integradas Camões","http://www.camoes.edu.br/"
"Faculdades Integradas Campos Salles","http://www.campossalles.edu.br/"
"Faculdades Integradas Castelo Branco","http://www.funcab.br/"
"Faculdades Integradas Claretianas de Rio Claro","http://www.claretianas.br/"
"Faculdades Integradas Coração de Jesus","http://www.fainc.com.br/"
"Faculdades Integradas da Rede de Ensino UNIVEST","http://www.sle.br/"
"Faculdades Integradas da Upis","http://www.upis.br/"
"Faculdades Integradas da Vitoria de Santo Antao","http://www.faintvisa.com.br/"
"Faculdades Integradas de Ariquemes","http://www.fiar.com.br/"
"Faculdades Integradas de Bauru","http://www.fibbauru.br/"
"Faculdades Integradas de Boituva","http://www.boituva.br/"
"Faculdades Integradas de Caratinga","http://www.ficmg.edu.br/"
"Faculdades Integradas de Cassilandia","http://www.ficms.com.br/"
"Faculdades Integradas de Cataguases","http://www.fafic.com.br/"
"Faculdades Integradas de Ciências Humanas,Saúde e Educação de Guarulhos","http://www.faculdadesdeguarulhos.edu.br/"
"Faculdades Integradas de Cruzeiro","http://www.ficsp.edu.br/"
"Faculdades Integradas de Diamantino","http://www.fidedu.com.br/"
"Faculdades Integradas de Itapetininga","http://www.fkb.br/"
"Faculdades Integradas de Itarare","http://www.fafitfacic.com.br/"
"Faculdades Integradas de Jacarepagua","http://www.fij.br/"
"Faculdades Integradas de Jequié","http://www.fijba.com.br/"
"Faculdades Integradas de Mineiros","http://www.fimes.edu.br/"
"Faculdades Integradas de Ourinhos","http://www.fio-educacional.net/"
"Faculdades Integradas de Paranaiba","http://www.fipar.edu.br/"
"Faculdades Integradas de Patos","http://www.fiponline.com.br/"
"Faculdades Integradas de Ribeirão Pires","http://www.firp.edu.br/"
"Faculdades Integradas de Santa Fé do Sul","http://www.funecsantafe.edu.br/"
"Faculdades Integradas de Santo André","http://www.fefisa.com.br/"
"Faculdades Integradas de São Carlos","http://fadisc.edu.br/"
"Faculdades Integradas de São Paulo","http://www.fisp.br/"
"Faculdades Integradas de Três Lagoas","http://www.aems.com.br/"
"Faculdades Integradas do Tapajos","http://www.fit.br/"
"Faculdades Integradas do Vale do Ivaí","http://www.univale.com.br/"
"Faculdades Integradas Dom Pedro II","http://www.dompedro.com.br/"
"Faculdades Integradas Einstein de Limeira","http://www.fiel.edu.br/"
"Faculdades Integradas Espírita","http://www.unibem.br/"
"Faculdades Integradas Helio Alonso","http://www.facha.edu.br/"
"Faculdades Integradas Maria Imaculada","http://www.mariaimaculada.br/"
"Faculdades Integradas Maria Thereza","http://www.famath.com.br/"
"Faculdades Integradas Metropolitanas de Campinas","http://www.metrocamp.edu.br/"
"Faculdades Integradas Olga Mettig","http://www.famettig.br/"
"Faculdades Integradas Padre Anchieta de Guarapari","http://www.fipag.br/"
"Faculdades Integradas Paulista","http://www.fipsp.edu.br/"
"Faculdades Integradas Pitágoras","http://www.fip-moc.edu.br/"
"Faculdades Integradas Rio Branco","http://www.riobrancofac.edu.br/"
"Faculdades Integradas Rui Barbosa","http://www.firb.br/"
"Faculdades Integradas Teresa d""Ávila","http://www.fatea.br/"
"Faculdades Integradas Tibiriçá","http://www.fati.br/"
"Faculdades Integradas Torricelli","http://www.torricelli.edu.br/"
"Faculdades Integradas Urubupungá","http://www.fiu.com.br/"
"Faculdades Itanhaém","http://www.faita.edu.br/"
"Faculdades Kennedy","http://www.kennedy.br/"
"Faculdades Logatti","http://www.logatti.edu.br/"
"Faculdades Luiz Meneghel","http://www.ffalm.edu.br/"
"Faculdades Metropolitanas Unidas","http://www.fmu.br/"
"Faculdades Milton Campos","http://www.mcampos.br/"
"Faculdades Monteiro Lobato","http://www.fato.edu.br/"
"Faculdades Montenegro","http://www.faculdadesmontenegro.edu.br/"
"Faculdades Nogueira da Gama","http://www.oge.edu.br/"
"Faculdades Nordeste  ","http://www.fanor.edu.br/"
"Faculdades Oswaldo Cruz","http://www.oswaldocruz.br/"
"Faculdades Pedro Leopoldo","http://www.unipel.edu.br/"
"Faculdades Planalto","http://www.faplan.edu.br/"
"Faculdades POLIFUCS","http://www.polifucs.br/"
"Faculdades Porto-Alegrenses","http://www4.fapa.com.br/"
"Faculdades Promove","http://www.faculdadepromove.br/"
"Faculdades Riograndenses","http://www.fargs.br/"
"Faculdades Santa Cruz","http://www.santacruz.br/"
"Faculdades São José","http://www.saojose.br/"
"Faculdades São Sebastião","http://www.fass.edu.br/"
"Faculdades Spei","http://www.spei.br/"
"Faculdades Sudamérica","http://www.sudamerica.edu.br/"
"Faculdades Tecnologicas Faesa","http://www.cetfaesa.com.br/"
"Faculdades Tecsoma","http://www.tecsoma.br/"
"Faculdades Unidas de Pernambuco","http://www.alae.com.br/"
"Faculdades Unidas do Norte de Minas","http://www.funorte.com.br/"
"Faculdades Unidas do Vale do Araguaia","http://www.univar.edu.br/"
"Faculdades Unificadas de Foz do Iguaçu","http://www.unifoz.com.br/"
"Faculdades Unopec","http://www.unopec.com.br/"
"FADAP / FAP","http://www.fadap.br/"
"FADOM","http://www.fadom.br/"
"FAE Blumenau","http://www.sfrancisco.edu.br/"
"FAESPI / FATEPI Piauí *","http://www.fatepi.com.br/"
"FATEC Comercio","http://www.fateccomercio.edu.br/"
"FEAD Centro de Gestão Empreendedora","http://www.fead.br/"
"Fundação Antonio Almeida e Silva","http://www.fundal.org.br/"
"Fundação de Educação para o Trabalho de Minas Gerais","http://www.utramig.mg.gov.br/"
"Fundação de Ensino Superior de Passos","http://www.fespmg.edu.br/"
"Fundação de Estudos Sociais do Parana","http://www.fesppr.br/"
"Fundação Dom Cabral","http://www.fdc.org.br/"
"Fundação Dracenense de Educação e Cultura","http://www.fundec.edu.br/"
"Fundação e Faculdade de Medicina do Abc","http://www.fmabc.br/"
"Fundação Educacional Barriga Verde","http://unibave.engeplusempresas.com.br/"
"Fundação Educacional da Regiao dos Lagos","http://www.ferlagos.br/"
"Fundação Educacional de Além Paraíba","http://www.feap.alemparaiba.com.br/"
"Fundação Educacional de Andradina","http://www.fea.br/"
"Fundação Educacional de Barretos","http://www.unifeb.edu.br/"
"Fundação Educacional de Duque de Caxias","http://www.feuduc.edu.br/"
"Fundação Educacional de Fernandopolis","http://www.fef.br/"
"Fundação Educacional de Ituiutaba","http://www.ituiutaba.uemg.br/"
"Fundação Educacional de Ituverava","http://www.feituverava.com.br/"
"Fundação Educacional de Penapolis","http://www.funepe.edu.br/"
"Fundação Educacional do Baixo São Francisco Dr Raimundo Marinho","http://www.frm.edu.br/"
"Fundação Educacional do Municipio de Assis","http://www.femanet.com.br/"
"Fundação Educacional Dr Raul Bauab Jahu","http://www.fjaunet.com.br/"
"Fundação Educacional e Cultural São Jose","http://www.fsj.edu.br/"
"Fundação Educacional Hansa Hammonia","http://www.fehh.edu.br/"
"Fundação Educacional Jayme de Altavila","http://www.fejal.com.br/"
"Fundação Educacional Machado de Assis","http://www.fema.com.br/"
"Fundação Educacional Machado Sobrinho da Educação Infantil a Post-Graduacao","http://www.machadosobrinho.com.br/"
"Fundação Educacional Montes Claros","http://www.femc.edu.br/"
"Fundação Educacional Nordeste Mineiro","http://www.fenord.com.br/"
"Fundação Educacional Unificada Campograndense","http://www.feuc.br/"
"Fundação Educacional Vale do Jequitinhonha","http://www.fevale.edu.br/"
"Fundação Escola de Comercio Alvares Penteado","http://www.fecap.br/"
"Fundação Escola de Sociologia e Política de São Paulo","http://www.fespsp.org.br/"
"Fundação Faculdade Federal de Ciencias Medicas de Porto Alegre","http://www.ufcspa.edu.br/"
"Fundação Gammon de Ensino","http://www.funge.com.br/"
"Fundação Getulio Vargas","http://www.fgv.br/"
"Fundação Getulio Vargas Porto Alegre e Novo Hamburgo","http://www.fgvrs.com.br/"
"Fundação Helena Antipoff","http://www.fundacaohantipoff.mg.gov.br/"
"Fundação Instituto Tecnológico de Osasco","http://www.fito.br/"
"Fundação Lowtons de Educação e Cultura","http://www.funlec.com.br/"
"Fundação Lusiada-Centro Universitario Lusiada","http://www.lusiada.br/"
"Fundação Machadense de Ensino Superior e Comunicação","http://www.fumesc.com.br/"
"Fundação Municipal de Ensino Superior de Bragança Paulista","http://www.fesb.br/"
"Fundação Padre Albino","http://www.fundacaopadrealbino.org.br/"
"Fundação Paulista de Tecnología e Educação","http://www.fpte.br/"
"Fundação Saint Pastous","http://www.saintpastous.org.br/"
"Fundação Salvador Arena","http://www.fundacaosalvadorarena.org.br/"
"Fundação UNIRG","http://www.unirg.edu.br/"
"Fundação Universidade do Tocantins","http://www.unitins.br/"
"Fundação Universitaria de Itaperuna","http://www.funita.edu.br/"
"Grupo Educacional Isepe","http://www.isepe.com.br/"
"Grupo Educacional Opet","http://www.opet.com.br/"
"Grupo Montessoriano","http://www.montessoriano.com.br/"
"Grupo Novo Rumo","http://www.novorumo.com.br/"
"Grupo Tecmed","http://www.grupotecmed.com.br/"
"Horus Faculdades","http://www.horusfaculdades.com.br/"
"IBMEC","http://www.ibmec.br/"
"IBMEC Rio de Janeiro","http://www.ibmecrj.br/"
"IBMEC São Paulo","http://www.insper.org.br/"
"Iesplan-Faculdade Planalto","http://www.iesplan.br/"
"Inea Faculdades","http://www.inea.edu.br/"
"Inforium Faculdade de Tecnología","http://www.inforium.com.br/"
"Insituto Federal Farroupilha","http://www.iffarroupilha.edu.br/"
"Institução Toledo de Ensino","http://www.ite.edu.br/"
"Instituição de Ensino São Francisco","http://www.sfrancisco.com.br/"
"Instituição Educacional Prof Luiz Rosa","http://www.luizrosa.edu.br/"
"Instituição Educacional São Judas Tadeu","http://www.saojudastadeu.com.br/"
"Instituição Moura Lacerda","http://www.mouralacerda.edu.br/"
"Instituicoes Martinus","http://www.martinus.com.br/"
"Instituto Abuchaim","http://www.institutoabuchaim.com.br/"
"Instituto Adventista de São Paulo","http://www.iasp.br/"
"Instituto Adventista Paranaense","http://www.iap.org.br/"
"Instituto Amazonia de Ensino Superior","http://www.iaes.com.br/"
"Instituto Anglicano Barão do Rio Branco","http://www.baraofae.com.br/"
"Instituto Batista de Ensino Superior de Alagoas","http://www.ibesa.com.br/"
"Instituto Belo Horizonte de Ensino Superior","http://www.ibhes.edu.br/"
"Instituto Blumenauense de Ensino Superior","http://www.unibes.edu.br/"
"Instituto Brasileiro de Gestão de Negocios","http://www.ibgen.com.br/"
"Instituto Brasileiro de Medicina de Rehabilitacao","http://www.ibmr.br/"
"Instituto Brasiliense de Tecnología e Ciencias","http://www.ibtc.edu.br/"
"Instituto Camillo Filho","http://www.icf.edu.br/"
"Instituto Campinense de Ensino Superior","http://www.icesnet.com.br/"
"Instituto Catuai de Ensino Superior","http://www.ices.edu.br/"
"Instituto Cenecista de Ensino Superior de Santo Angelo","http://www.iesanet.com.br/"
"Instituto Cenecista Fayal de Ensino Superior","http://www2.ifes.com.br/"
"Instituto Centro de Ensino Tecnologico","http://www.centec.org.br/"
"Instituto de Educação e Tecnologías","http://www.inet.edu.br/"
"Instituto de Educação Superior da Paraiba","http://www.iesp.edu.br/"
"Instituto de Educação Superior de Brasilia","http://www.iesb.br/"
"Instituto de Educação Superior do Tapajós","http://www.fatfaculdade.com.br/"
"Instituto de Educação Superior Presidente Kennedy","http://www.kennedy.rn.gov.br/"
"Instituto de Educação Superior São Francisco de Assis de Teofilo Otoni-Mg","http://www.iesfato.com.br/"
"Instituto de Educação Superior Unyahna","http://www.unyahna.br/"
"Instituto de Ensino e Pesquisa Objetivo","http://www.iepo.edu.br/"
"Instituto de Ensino Superior de Alagoas","http://www.aesa.edu.br/"
"Instituto de Ensino Superior de Americana","http://www.iesam.edu.br/"
"Instituto de Ensino Superior de Bauru","http://www.iesbpreve.com.br/"
"Instituto de Ensino Superior de Garca","http://www.iesg.edu.br/"
"Instituto de Ensino Superior de Joinville","http://www.iesville.com.br/"
"Instituto de Ensino Superior de Minas Gerais","http://www.iesmig.com.br/"
"Instituto de Ensino Superior de Paraiba Faculdade de Filosofia Ciências e Letras","http://iespa.edu.br/"
"Instituto de Ensino Superior de Rondonia Faculdades Associadas de Ariquemes","http://www.faar.edu.br/"
"Instituto de Ensino Superior do Amapa","http://www.iesap.edu.br/"
"Instituto de Ensino Superior do Oeste Paulista","http://www.iesop.edu.br/"
"Instituto de Ensino Superior Fucapi","http://www.cesf.br/"
"Instituto de Ensino Superior Joao Alfredo de Andrade","http://www.jandrade.edu.br/"
"Instituto de Ensino Superior Materdei","http://www.iesmaterdei.com.br/"
"Instituto de Ensino Superior Multiplo","http://www.institutoiesm.com.br/"
"Instituto de Ensino Superior Pequeno Principe","http://www.iespp.edu.br/"
"Instituto de Ensino Superior Presidente Tancredo Neves","http://www.iptan.edu.br/"
"Instituto de Ensino Superior Santo Antônio","http://www.inesa.com.br/"
"Instituto de Estudos Superiores da Amazonia","http://www2.iesam-pa.edu.br/"
"Instituto de Estudos Superiores do Maranhão","http://www.iesma.com.br/"
"Instituto do Saber Faculdades Borges de Mendonça","http://www.institutodosaber.com.br/"
"Instituto Esperança de Ensino Superior","http://www.iespes.edu.br/"
"Instituto Euro-Americano de Educação Ciência e Tecnología","http://www.unieuro.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia Campus São Vicente","http://www.cefet-cuiaba.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia de Alagoas","http://www.cefet-al.br/"
"Instituto Federal de Educação,Ciência e Tecnologia de Goiás","http://www.ifgoias.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia de Mato Grosso Campus Cuiabá","http://www.cefetmt.br/"
"Instituto Federal de Educação,Ciência e Tecnologia de Pernambuco","http://www.cefetpe.br/"
"Instituto Federal de Educação,Ciência e Tecnologia de Pernambuco Campus Pesqueira","http://pesqueira.ifpe.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia de Roraima","http://www.cefetrr.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia do Ceará","http://www.cefetce.br/"
"Instituto Federal de Educação,Ciência e Tecnologia do Maranhão","http://www.cefet-ma.br/"
"Instituto Federal de Educação,Ciência e Tecnologia do Piauí","http://www.cefetpi.br/"
"Instituto Federal de Educação,Ciência e Tecnologia do Rio de Janeiro","http://www.ifrj.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia do Rio Grande do Norte","http://www.ifrn.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia do Sudeste de Minas Campus Rio Pomba","http://www.cefetrp.edu.br/"
"Instituto Federal de Educação,Ciência e Tecnologia Fluminense","http://www.cefetcampos.br/"
